"Table 2.4: Monthly average temperature details of the MWS-002-1","",""
"Month.","Temperature","NA."
"","Maximum","Minimum"
"January","27.5","17.5"
"February","29.0","17.4"
"March","30.3","18.2"
"April","29.9","19.6"
"May","29.3","20.5"
"June","27.9","20.6"
"July","27.4","20.5"
"August","28.0","20.0"
"September","28.2","19.6"
"October","28.3","19.4"
"November","27.8","19.1"
"December","27.1","18.6"
