"Table 5.16: Summary of cost of rehabilitation of tanks located in MWS-037",""
"Tank name","Cost"
"Aliya Eruna Wewa","1,644,500.00"
"Pambe Wewa","2,491,500.00"
"Dumkolahena Wewa","4,262,500.00"
"Paragahalanda Wewa","445,500.00"
"Karakaduwa Wewa","214,500.00"
"Papolpatha Wewa","533,500.00"
"Polgaha Wewa","363,000.00"
"Total","=SUM(ABOVE) 9,955,000.00"
