"Table 5.34: Causes of forest fires in the MWS-035","","","",""
"Beat","FA Division","Species","Extent  ha","Present status"
"Mahakudugala","Harasbedda","Eucalyptus","38.5","Mature plantation"
"Nildhandahinna","Pahanthabu kanda","Eucalyptus","5.8","Mature plantations"
"Nildhandahinna","Pahanthabu kanda","Pine","18.0","Mature plantations"
"Nildhandahinna","Paragahaarwa","Pine","1.6","Mature plantations"
