"Table 5.17: Vegetation types in the MWS-034-1","","",""
"Vegetation Type","Extent  ha","X  of Natural Vegetation","X  of Total Land Area"
"Dense Natural Forests","413.1","86.0","73.9"
"Shrublands","30.2","6.3","5.4"
"Grasslands","37.0","7.7","6.6"
"Forest Plantations","0","0","0"
"Total Vegetation","480.3","100","85.9"
