"Table 3.6: Age group categorization of the population of MWS-024 (GN-wise)","","","","","","",""
"GND No","GND Name","X0 5","X6  17","X18 40","X40 60","X60 70","Above 70 years"
"526A","Palalpathana","118","132","285","264","116","40"
"526B","Harasbedda North","23","113","198","193","86","75"
"526","Harasbedda South","65","89","137","102","65","20"
"526C","Morabedda","67","106","204","165","53","15"
,"Total","273","440","824","724","320","150"
