"Table 5.46: Current situation of major export crops",""
"Export Crop","Annual Production kg"
"Coffee","7,000"
"Pepper","11,050"
"Cocoa","150"
"Vanilla","3,900"
"Clove","3,200"
"Cinnamon","3,600"
"Nutmeg","2,200"
"Ginger","10,200"
"Turmeric","19,200"
