"Table 2.4: Monthly average temperature details of the MWS-014","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","27.3","17.5"
"February","28.8","17.5"
"March","30.3","18.3"
"April","30.1","19.7"
"May","29.5","20.5"
"June","28.2","20.6"
"July","27.7","20.4"
"August","28.3","20.0"
"September","28.5","19.7"
"October","28.5","19.4"
"November","27.8","19.1"
"December","27.0","18.6"
