"Table 5.1: Distribution of soil erosion hazard classes in MWS-010","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","803.2","41.9%"
"Low","5-10 t ha-1 y-1","221.2","11.5%"
"Moderate","10-20 t ha-1 y-1","181.3","9.5%"
"High","20-50 t ha-1 y-1","188.2","9.8%"
"Very high",">50 t ha-1 y-1","524.4","27.3%"
