"Table 5.37: Three year plan MWS-032","","","","","","",""
"X","GN Division","Extent  ha","NA","NA  1","NA  2","NA  3","NA  4"
,,"2026","2027","2028",,,
,,"RP","DP","RP","DP","RP","DP"
"528","Roopaha",,"0.4",,"0.4",,"0.4"
"528E","Roopaha East",,"0.4",,"0.4",,"0.4"
,"Total","0","0.8","0","0.8","0","0.8"
