"Table 5.30: Causes of forest fires in the MWS-032","","",""
"Forest Reserve","Rank value of causes of forest fires","NA","NA  1"
,"Recklessness","Sabotaging","Burning residues for agricultural activities"
"Kimbulagala forest","1","2","-"
"Algithenna forest","1","-","2"
"Rupaha forest","1","2","-"
