"Table 5.27: highlights the severity of degradation factors within key forest reserves.","","","","",""
"Forest reserve","Rank value of Deforestation and Degradation","NA","NA  1","NA  2","NA  3"
,"Forest fires","Encroachments","Cutting for firewood","Land slides","Illegal felling"
"Kimbulagala forest","1","2","-","-","-"
"Algithenna forest","1","-","3","2","-"
"Rupaha forest","1","-","2","-","3"
