"Table 2.5: GN-wise demographic details of the MWS-032","","","","",""
"GND No","GND Name","No  of Houses","No  of Families","Female","Male"
"528F","Mathetilla","185","230","386","339"
"528B","Palugama","212","240","362","352"
"531","Ambaliyadda","165","208","299","273"
"531A","Embulampaha","146","169","245","260"
"528","Roopaha","114","138","190","212"
"528E","Roopaha East","62","78","129","135"
"528A","Pallewela","130","183","270","258"
,"Total","1014","1246","1881","1829"
