"Table 3.4: Monthly average temperature details of the MWS-029","",""
"Month","Temperature","NA"
,"Minimum","Maximum"
"January","15.0","24.3"
"February","15.0","25.7"
"March","15.6","27.1"
"April","17.2","27.1"
"May","18.1","26.8"
"June","18.0","25.2"
"July","17.8","24.8"
"August","17.5","25.3"
"September","17.1","25.5"
"October","16.9","25.5"
"November","16.6","24.9"
"December","16.1","24.1"
