"Table 6.9: Detail summary of minor tanks restoration and repair costs in MWS-029",""
"Name of the Tank","Cost"
"Wewakele tank","1,090,000.00"
"Boraluwela Wewa","1,675,000.00"
"Maha Wewa","2,875,000.00"
"Kuda Wewa","1,569,560.00"
"Total","7,209,560.00"
