"Table 6.34: Causes of forest fires in the MWS-029","","","","",""
"Forest Reserve","Rank value of causes of forest fires","NA","NA  1","NA  2","NA  3"
,"Recklessness","To obtain fresh grass","Sabotaging","Malicious entertainment","Burning residues for agricultural activities"
"Wewakele forest","1","-","-","-","2"
"Kothalagalakanda forest","1","-","2","3","-"
"Deliwala forest","3","1`","-","2","-"
