"Table 6.12: Unit rates of different vegetative cover-improving methods",""
"Tank name","Cost"
"Alakola Wewa","2,035,000.00"
"Badulla Wewa","1,000,000.00"
"Metihakka Wewa","2,125,000.00"
"Kadiga Madiththawa Wewa","1,200,000.00"
"Total","6,360,000.00"
