"Table 6.4: Salient details of Aloka Wewa, Badulla Wewa and Kumbukgahamula Wewa",""
"X","X 1"
"Figure  STYLEREF 1 \s 6 SEQ Figure \* ARABIC \s 1 5: Alakola Wewa in Alakola Wewa GND (504C)","Figure  STYLEREF 1 \s 6 SEQ Figure \* ARABIC \s 1 6: Badulla Wewa in Napathawela GND (505)"
