"Table 6.35: Forest reserves and their protection status in MWS-025","","",""
"Vegetation type","Extent  ha","Percentage from the natural vegetation types and Forest Plantations","Percentage from the total Land area of the mini watershed"
"Dense forests","114.3","33.9","6.4"
"Shrublands","47.4","14.1","2.6"
"Grasslands","61.4","18.2","3.4"
"Forest Plantations","114.1","33.8","6.4"
"Total","337.2","100","18.8"
