"Table 6.5: Salient details of Metihakke wewa and Kadiga Madiththa wewa",""
"X","X 1"
"Figure  STYLEREF 1 \s 6 SEQ Figure \* ARABIC \s 1 7: Kumbukgahamula Wewa in Galaboda GND (505C)","Figure  STYLEREF 1 \s 6 SEQ Figure \* ARABIC \s 1 8: Metihakka Wewa in Galaboda GND (505C)"
