"Table 6.40: Log frame for forest management in the mini watershed","","","","",""
"Forest reserve","Total Extent","Peripheral length  Km","Gazette No","Gazette date","Length of boundary demarcated with concrete posts  Km"
"Alma forest","90.1","30","-","-","30"
"Ukuthule forest","20","2.7","-","-","2.7"
