"Table 3.4: Monthly average temperature details of the MWS-018-2","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","25.5","15.7"
"February","26.9","15.5"
"March","28.1","16.2"
"April","27.9","17.6"
"May","27.4","18.5"
"June","25.9","18.7"
"July","25.3","18.5"
"August","26.0","18.1"
"September","26.1","17.8"
"October","26.2","17.6"
"November","25.8","17.3"
"December","25.1","16.6"
