"Table 2.3: Monthly average rainfall details of the MWS-104",""
"Month","Monthly Rainfall  mm"
"January","98"
"February","65"
"March","87"
"April","166"
"May","109"
"June","73"
"July","59"
"August","77"
"September","88"
"October","234"
"November","250"
"December","220"
"Annual","1525"
