"Table 5.1: Distribution of soil erosion hazard classes in MWS-104","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","849.3","59.7"
"Low","5-10 t ha-1 y-1","182.8","12.9"
"Moderate","10-20 t ha-1 y-1","195.4","13.7"
"High","20-50 t ha-1 y-1","144.8","10.2"
"Very high",">50 t ha-1 y-1","49.2","3.5"
