"Table 5.28: Vegetation types in the MWS-104","","",""
"Vegetation Type","Extent  ha","X  of Natural Vegetation","X  of Total Land Area"
"Dense Natural Forests","12.8","12.1","0.9"
"Shrublands","67.0","63.3","4.7"
"Grasslands","13.0","12.2","0.9"
"Forest Plantations","13.1","12.4","0.9"
"Total Vegetation","105.9","100.0","7.4"
