"Table 2.4: Monthly average temperature details of the MWS-104","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","28.4","18.4"
"February","30.0","18.4"
"March","31.7","19.1"
"April","31.6","20.9"
"May","31.0","21.6"
"June","29.6","21.7"
"July","29.2","21.5"
"August","29.8","21.1"
"September","30.0","20.7"
"October","20.4","29.9"
"November","29.1","19.9"
"December","28.1","19.6"
