"Table 5.12: Detail summary  of minor tanks restoration and repair costs in MWS-005",""
"V1","V2"
"Tank name","Tentative Estimate (LKR)"
"Muthukeliyawa Wewa","1,719,960"
"Kirimetiya Wewa","1,057,980"
"Pihimbiyakele Wewa","1,161,600"
"Katukithula Wewa","620,400"
"Bogamuwa Wewa","1,008,480"
"Total","5,568,420"
