"Table 2.4: Monthly average temperature details of the MWS-005","",""
"Month.","Temperature","NA."
"","Maximum","Minimum"
"January","18.4","28.4"
"February","18.4","29.9"
"March","19.2","31.5"
"April","20.8","31.3"
"May","21.6","30.6"
"June","21.7","29.2"
"July","21.5","28.8"
"August","21.0","29.4"
"September","20.6","29.6"
"October","20.3","29.6"
"November","19.9","28.9"
"December","19.6","28.1"
