"Table 2.4: Monthly average temperature details of the MWS-101-1","",""
"Month","Temperature","NA"
,"Minimum","Maximum"
"January","18.4","28.4"
"February","18.4","30.1"
"March","19.2","31.7"
"April","20.9","31.6"
"May","21.6","31.1"
"June","21.6","29.7"
"July","21.5","29.3"
"August","21.1","29.9"
"September","20.7","30.1"
"October","30.0","20.5"
"November","20.0","29.2"
"December","19.6","28.2"
