"Table 2.7: Occupational details of the community of MWS-007-1 (GN-wise)","","","","","","","","","","","","","","",""
"GND.No","GND.Name","Employment","NA.","NA.","NA.","NA.","NA.","NA.","NA.","NA.","NA.","NA.","NA.","NA.","NA."
"","","Executive/Manager","Clerk","Industrial","Security Services","Foreign employment","Masonry","Carpenter","Animal Husbandry","Business","Apparel","Labour","Agriculture","Plantations","Others"
"1001","Haragama","3","13","28","21","16","7","4","12","16","28","12","83","",""
"1004","Kethigannawela","2","24","7","7","11","11","7","19","14","36","38","70","1",""
"1006","Pathamailapitiya South","19","17","12","47","21","23","6","4","12","61","126","104","5","14"
"988","Singharagama","3","9","2","6","6","16","6","8","6","71","48","6","","60"
"1002","Udamailapitiya North","106","41","14","43","45","8","5","7","56","12","50","33","2",""
"","Total","133","104","63","124","99","65","28","50","104","208","274","296","8","74"
