"Table 2.4: Monthly average temperature details of the MWS-010","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","26.0","16.0"
"February","27.4","15.9"
"March","28.6","16.6"
"April","28.3","18.0"
"May","27.8","18.9"
"June","26.3","19.1"
"July","25.7","18.9"
"August","26.4","18.5"
"September","26.6","18.2"
"October","26.7","17.9"
"November","26.2","17.7"
"December","25.5","17.0"
