,GN Division,Extent (ha) ,,,,,
,,2025 RP,2025 DP,2026 RP,2026 DP,2027 RP,2027 DP
501 G,Hope,1,1,-,1,1,1
499 G,Kirimetiya 2,1,2,1,1,1,1
501 B,Muloya,1.5,1,1,1,1,1
501,Rahathungoda,1,1.5,1,1,1,1
501 F,Rookwood Estate,1,1,0.5,1,0.5,1
,Total,5.5,6.5,3.5,5,4.5,5
