"Table 2.3: Monthly average rainfall details of the MWS-010",""
"Month","Monthly Rainfall  mm"
"January","281"
"February","162"
"March","130"
"April","275"
"May","213"
"June","163"
"July","179"
"August","149"
"September","186"
"October","363"
"November","374"
"December","418"
"Annual","2893"
