"Table 5.38: Current situation of major export crops",""
"Export Crop","Annual Production kg"
"Coffee","2,000"
"Pepper","2,300"
"Vanilla","50"
"Clove","50"
"Cinnamon","25"
"Ginger","300"
"Turmeric","600"
