"Table 5.19: Potential for tourism development and promotion in the area",""
"GND","Tourist Attractions"
"Rahathungoda","Rosa Ulpatha, Ma Ela, Dungolla Oya, Mal Oya, Makul Oya, Mountain Views and Viewpoints"
"Kirimetiya","Dara Oya, Pussala Oya, Mountain Views and Viewpoints"
"Mul Oya","Mul Oya Lake, Hopewaththa Oya, Mountain Views and Viewpoints"
"Hope Estate","Natural Water Pool in Hope, Mountain Views and Viewpoints"
"Rookwood Estate","Bangalawa Wewa, Akkara 50 Wewa, Tea Estate, Natural Mountain View, Rookwood Oya"
