"Table 5.27: Causes of forest fires in the MWS-010","","","","",""
"Forest Reserve","Rank value of causes of forest fires","NA","NA  1","NA  2","NA  3"
,"Recklessness","To obtain fresh grass","Sabotaging","Malicious entertainment","Burning residues for agricultural activities"
"Kirimetiya forest","2","3","1","4","-"
"Piduruthalagala Conservation Forest","1","3","4","5","2"
