Forest reserve,Rank value of Deforestation and Degradation,,,,
,Forest fires,Encroachments,Over grassing,Cutting for firewood,Land slides
Kirimetiya forest,1,-,2,4,3
Piduruthalagala Conservation Forest,1,3,-,2,-
