"Table 2.5: GN-wise demographic details of the MWS-010","","","","",""
"GND No","GND Name","No  of Houses","No  of Families","Female","Male"
"501G","Hope*","0","1067","1991","1927"
"499G","Kirimetiya2","140","141","293","270"
"501B","Muloya","197","831","1632","1425"
"501","Rahathungoda","237","343","533","531"
"501F","Rookwood Estate**","65","704","1531","1291"
,"Total","639","3086","5980","5444"
