"Table 5.32: highlights the severity of degradation factors within key forest reserves.","","","","",""
"Forest reserve","Rank value of Deforestation and Degradation","NA","NA  1","NA  2","NA  3"
,"Forest fires","Encroachments","Cutting for fire wood","Illegal felling","Hunting"
"Meepanawa forest","2","1","-","3","-"
"Kandeyaya forest","1","-","2","3","4"
