"Table 5.33: Forest reserves and their protection status in MWS-033","","","","",""
"Forest reserve","Total Extent","Peripheral length  Km","Gazette  No","Gazette date","Length of boundary demarcated with concreate posts  Km"
"Meepanawa forest","17","2.2","-","-","13.5"
"Kandeyaya forest","135","29.5","-","-","29.5"
