"Table 5.27: Vegetation types in the MWS-033","","",""
"Vegetation Type","Extent  ha","X  of Natural Vegetation","X  of Total Land Area"
"Dense Natural Forests","447.2","72.1","24.1"
"Shrublands","88.2","14.2","4.7"
"Grasslands","15.0","2.4","0.8"
"Forest Plantations","69.9","11.3","3.8"
"Total Vegetation","620.3","100","33.4"
