"Table 5.13: Summary of cost of rehabilitation of tanks located in MWS-033",""
"Tank name","Cost"
"Wemulla Tank","682,000.00"
"Heenmukalana lake","766,700.00"
"Diya Bibula Reservation","77,000.00"
"Arawe Lake","863,500.00"
"Peshiya Kumbura Lake","434,500.00"
"Pallekumbura small lake","44,000.00"
"Udakumbura lake","55,000.00"
"Total","2,922,700.00"
