"Table 5.1: Distribution of soil erosion hazard classes in MWS-033.","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","576.6","31.0"
"Low","5-10 t ha-1 y-1","170.8","9.2"
"Moderate","10-20 t ha-1 y-1","245.8","13.2"
"High","20-50 t ha-1 y-1","388.7","20.9"
"Very high",">50 t ha-1 y-1","476.4","25.6"
