"Table 2.4: Monthly average temperature details of the MWS-006-1","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","18.2","28.1"
"February","18.1","29.6"
"March","18.9","31.1"
"April","20.5","30.9"
"May","21.3","30.2"
"June","21.4","28.8"
"July","21.2","28.4"
"August","20.7","29.0"
"September","20.3","29.2"
"October","20.1","29.2"
"November","19.7","28.6"
"December","19.3","27.8"
