"Table 5.26: Three year plan MWS-015","","","","","","",""
"X","GN Division","Extent  ha","NA","NA  1","NA  2","NA  3","NA  4"
,,"2025","2026","2027",,,
,,"RP","DP","RP","DP","RP","DP"
"511 A","Deegalahinna","1","1","-","1","1","1"
"511 E","Elamulla","1.5","2","2","2","1","2"
,"Total","2.5","3","2","3","2","3"
