"Table 2.3: Monthly average rainfall details of the MWS-015",""
"Month","Monthly Rainfall  mm"
"January","230"
"February","130"
"March","129"
"April","228"
"May","213"
"June","181"
"July","184"
"August","172"
"September","199"
"October","332"
"November","346"
"December","356"
"Annual","2700"
