"Table 2.4: Monthly average temperature details of the MWS-015","",""
"Month","Temperature","NA"
,"Maximum","Minimum"
"January","24.1","14.3"
"February","25.5","14.1"
"March","26.6","14.8"
"April","26.4","16.1"
"May","26.0","17.1"
"June","24.3","17.3"
"July","23.7","17.1"
"August","24.4","16.7"
"September","24.6","16.5"
"October","24.7","16.2"
"November","24.4","15.9"
"December","23.7","15.2"
