"Table 3.5: GN-wise demographic details of the MWS-021-1","","","","",""
"GND No","GND Name","No  of Houses","No  of Families","Female","Male"
"504B","High Forest","394","474","1028","1015"
"504D","High Forest Estate","750","989","1978","1678"
"504A","Binganthalawa","725","746","1499","1477"
"533I","Mahakudugala","345","336","622","659"
,"Total","2214","2545","5127","4829"
