"Table 5.1: Distribution of soil erosion hazard classes in MWS-036","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","440.4","27.8"
"Low","5-10 t ha-1 y-1","72.6","4.1"
"Moderate","10-20 t ha-1 y-1","140.6","7.9"
"High","20-50 t ha-1 y-1","286.3","16.1"
"Very high",">50 t ha-1 y-1","835.2","47.0"
