"Table 2.3: Monthly average rainfall details of the MWS-036",""
"Month","Monthly Rainfall  mm"
"January","318"
"February","173"
"March","132"
"April","191"
"May","132"
"June","44"
"July","55"
"August","71"
"September","103"
"October","265"
"November","365"
"December","444"
"Annual","2292"
