"Table 5.28: Cost estimates and Time frame",""
"GND","Tourist Attractions"
"Watambe","Watambe temple"
"Thibbatugoda south","seven bonds"
"Arampitiya","Bambaragala stone cave"
"Hapugahapitiya","Berathumba water fall, Magan ella water fall"
