"Table 5.1: Distribution of soil erosion hazard classes in MWS-103-1","","",""
"Category","Critical Range","Area  ha","Area"
"Very low","0-5 t ha-1 y-1","632.2","55.0"
"Low","5-10 t ha-1 y-1","154.2","13.4"
"Moderate","10-20 t ha-1 y-1","172.8","15.0"
"High","20-50 t ha-1 y-1","141.4","12.3"
"Very high",">50 t ha-1 y-1","49.5","4.3"
