"Table 5.27: Vegetation types in the MWS-103-1","","",""
"Vegetation Type","Extent  ha","X  of Natural Vegetation","X  of Total Land Area"
"Dense Natural Forests","21.5","30.2","1.5"
"Shrublands","10.4","14.5","0.7"
"Grasslands","26.5","37.1","1.8"
"Forest Plantations","12.9","18.2","0.9"
"Total Vegetation","71.3","100.0","4.9"
