"Table 5.13:  Summary of cost of rehabilitation of tanks located in MWS-103-1",""
"Tank name","Cost"
"Beerigasaswedduma Pathaha","649,000"
"Kuralaketiya Wewa","11,000"
"Rajjalvita Pathaha","291,500"
"Thiththaval angapathana Pathaha","401,500"
"Hurikaduwa Wewa","71,500"
"Dambagolla Wewa","4,180,000"
"Dalpitiya anga Pathaha","148,500"
"TOTAL","5,753,000"
