"Table 6.30: Dominant species found in the natural vegetation in Upper Mahaweli Watershed","","",""
"Vegetation type","Extent  ha","Percentage from the natural vegetation types and Forest Plantations","Percentage from the total Land area of the mini watershed"
"Dense forests","378.4","58.3","24.3"
"Shrublands","56.1","8.6","3.6"
"Grasslands","87.0","13.4","5.6"
"Forest Plantations","128.2","19.7","8.2"
"Total","649.7","100","41.7"
