"Table 3.4: Monthly average temperature details of the MWS-028","",""
"Month","Temperature","NA"
,"Minimum","Maximum"
"January","14.6","23.9"
"February","14.6","25.2"
"March","15.2","26.6"
"April","16.7","26.6"
"May","17.6","26.2"
"June","17.6","24.5"
"July","17.4","24.1"
"August","17.0","24.6"
"September","16.7","24.9"
"October","16.5","24.9"
"November","16.2","24.4"
"December","15.7","23.6"
